CO2Air,TAir,TTop,TCan
759.4312005,21.30000001,22.30000001,22.30000001
752.2328053,21.30000001,22.30000001,22.30000001
910.5976228,21.59999998,22.59999998,22.59999998
1137.347177,21.40000002,22.40000002,22.40000002
1338.902393,21.69999999,22.69999999,22.69999999
1315.5076,21.5,22.5,22.5
1263.319199,21.90000001,22.90000001,22.90000001
1241.724003,21.99999999,22.99999999,22.99999999
1230.926401,21.90000001,22.90000001,22.90000001
1218.3292,21.60000001,22.60000001,22.60000001
1508.064803,21.19999999,22.19999999,22.19999999
1608.842397,21,22,22
1576.449603,21,22,22
1581.8484,21,22,22
1567.4516,21.1,22.1,22.1
1531.459597,21.2,22.2,22.2
1482.870407,21.2,22.2,22.2
1461.275201,21.49999998,22.49999998,22.49999998
1497.267199,21.5,22.5,22.5
1592.645998,21.60000001,22.60000001,22.60000001
1544.056797,21.90000002,22.90000002,22.90000002
1511.664003,22.09999998,23.09999998,23.09999998
1443.279202,22.29999999,23.29999999,23.29999999
1401.8884,22.2,23.2,23.2
1506.265197,22.29999999,23.29999999,23.29999999
1459.475606,22.20000001,23.20000001,23.20000001
1468.473599,22.39999999,23.39999999,23.39999999
1382.092803,22.3,23.3,23.3
1419.884401,22.10000001,23.10000001,23.10000001
1463.074791,22.3,23.3,23.3
1373.094809,22.3,23.3,23.3
1378.4936,22.59999999,23.59999999,23.59999999
1299.3112,22.7,23.7,23.7
1288.513603,22.70000001,23.70000001,23.70000001
1338.902393,22.79999999,23.79999999,23.79999999
1326.305201,22.99999999,23.99999999,23.99999999
1250.722003,22.70000001,23.70000001,23.70000001
1268.717996,22.9,23.9,23.9
1146.345197,22.90000002,23.90000002,23.90000002
1113.952403,23.09999998,24.09999998,24.09999998
1079.760001,23.2,24.2,24.2
1133.748,23.2,24.2,24.2
1059.964395,23.29999999,24.29999999,24.29999999
989.7800094,23.10000003,24.10000003,24.10000003
980.7820006,23.19999999,24.19999999,24.19999999
969.9844004,24.29999996,25.29999996,25.29999996
978.9824011,25.50000001,26.50000001,26.50000001
1011.375199,25.70000002,26.70000002,26.70000002
996.9784014,25.89999998,26.89999998,26.89999998
1065.363198,25.50000001,26.50000001,26.50000001
980.782,25.7,26.7,26.7
1025.771994,25.7,26.7,26.7
932.1928125,25.7,26.7,26.7
969.9843975,25.40000002,26.40000002,26.40000002
892.6016026,25.3,26.3,26.3
865.6076019,25.89999997,26.89999997,26.89999997
923.1947924,24.90000005,25.90000005,25.90000005
847.6116076,25.39999995,26.39999995,26.39999995
831.4152005,25.4,26.4,26.4
890.802,25.5,26.5,26.5
847.6115987,25.90000001,26.90000001,26.90000001
827.8160027,25.99999999,26.99999999,26.99999999
817.0184007,25.90000001,26.90000001,26.90000001
818.8179999,25.9,26.9,26.9
831.4151995,25.60000001,26.60000001,26.60000001
817.0183975,25.90000009,26.90000009,26.90000009
791.8240025,26.79999991,27.79999991,27.79999991
815.2187992,27.09999999,28.09999999,28.09999999
802.6216,26.1,27.1,27.1
772.0283983,26.60000001,27.60000001,27.60000001
746.8340034,26.69999999,27.69999999,27.69999999
772.0283983,26.79999999,27.79999999,27.79999999
772.0284,27.09999999,28.09999999,28.09999999
772.0283992,27.19999997,28.19999997,28.19999997
748.6336013,26.30000009,27.30000009,27.30000009
761.2307987,27.19999991,28.19999991,28.19999991
781.0263993,27.00000001,28.00000001,28.00000001
746.834,27.6,28.6,28.6
800.8219967,27.49999995,28.49999995,28.49999995
752.2328065,26.80000009,27.80000009,27.80000009
736.0364011,27.19999997,28.19999997,28.19999997
752.2327995,27.49999999,28.49999999,28.49999999
797.2227993,26.19999998,27.19999998,27.19999998
777.4272062,25.6999999,26.6999999,26.6999999
838.6135938,24.7000001,25.7000001,25.7000001
854.8099995,24.8,25.8,25.8
883.6036,25.6,26.6,26.6
829.6155999,25.9,26.9,26.9
827.8160002,25.9,26.9,26.9
835.0143995,25.10000005,26.10000005,26.10000005
901.5995978,25.2,26.2,26.2
885.4031997,26.09999998,27.09999998,27.09999998
876.4052025,25.60000001,26.60000001,26.60000001
901.5995975,25.69999999,26.69999999,26.69999999
842.212802,27.79999993,28.79999993,28.79999993
890.802,26.1,27.1,27.1
854.8100018,24.70000007,25.70000007,25.70000007
881.8039964,25.69999987,26.69999987,26.69999987
944.7899958,25.00000005,26.00000005,26.00000005
901.5996014,26.69999994,27.69999994,27.69999994
804.4211997,27,28,28
795.4231971,26.90000004,27.90000004,27.90000004
766.6296029,27.29999996,28.29999996,28.29999996
817.0183983,27.2,28.2,28.2
809.82,27.6,28.6,28.6
782.8259982,26.90000001,27.90000001,27.90000001
755.8320036,27.09999997,28.09999997,28.09999997
822.4171955,26.40000005,27.40000005,27.40000005
759.4312021,25.50000003,26.50000003,26.50000003
786.4252015,25.69999999,26.69999999,26.69999999
831.4151958,25.50000002,26.50000002,26.50000002
790.0244042,25.69999998,26.69999998,26.69999998
768.4292007,25.6,26.6,26.6
831.4152,25.4,26.4,26.4
791.8240018,25.09999998,26.09999998,26.09999998
818.8179964,24.80000004,25.80000004,25.80000004
808.0204007,25.69999994,26.69999994,26.69999994
811.6195999,25.7,26.7,26.7
811.6196002,26.1,27.1,27.1
817.018404,26.00000003,27.00000003,27.00000003
856.609596,26.29999997,27.29999997,27.29999997
795.4232021,26.00000001,27.00000001,27.00000001
786.4252,26.1,27.1,27.1
835.0143978,25.39999999,26.39999999,26.39999999
802.6216043,25.30000001,26.30000001,26.30000001
775.6276018,24.90000003,25.90000003,25.90000003
858.4091972,25.19999999,26.19999999,26.19999999
924.9944004,24.90000001,25.90000001,25.90000001
937.5916033,25.10000003,26.10000003,26.10000003
969.9843967,25.39999997,26.39999997,26.39999997
933.9924012,25.69999999,26.69999999,26.69999999
890.802,25,26,26
912.3972028,24.9,25.9,25.9
953.7879944,24.9,25.9,25.9
980.7819982,24.80000001,25.80000001,25.80000001
1009.575599,24.99999999,25.99999999,25.99999999
1047.367201,24.9,25.9,25.9
1068.962407,24.89999999,25.89999999,25.89999999
1133.747993,24.80000001,25.80000001,25.80000001
1184.136798,24.40000001,25.40000001,25.40000001
1247.1228,24.2,25.2,25.2
1461.275193,24.50000001,25.50000001,25.50000001
1349.700015,24.59999999,25.59999999,25.59999999
1338.902401,24.40000001,25.40000001,25.40000001
1329.9044,24.20000001,25.20000001,25.20000001
1329.9044,24.2,25.2,25.2
1319.106799,24.2,25.2,25.2
1306.509601,24.2,25.2,25.2
1306.5096,24.00000001,25.00000001,25.00000001
1293.9124,24,25,25
1268.718,23.79999999,24.79999999,24.79999999
1261.519601,23.60000003,24.60000003,24.60000003
1257.9204,23.50000001,24.50000001,24.50000001
1274.116799,23.20000001,24.20000001,24.20000001
1238.1248,22.89999999,23.89999999,23.89999999
1250.721999,22.69999997,23.69999997,23.69999997
1239.924401,22.40000003,23.40000003,23.40000003
1250.722,22.4,23.4,23.4
1268.718,22.2,23.2,23.2
1005.976395,20.89999996,21.89999996,21.89999996
928.5936104,20.30000008,21.30000008,21.30000008
867.4072041,20.10000001,21.10000001,21.10000001
854.8100004,20,21,21
867.4071997,19.89999999,20.89999999,20.89999999
858.4091989,19.69999999,20.69999999,20.69999999
847.6116011,19.60000001,20.60000001,20.60000001
849.4111999,19.7,20.7,20.7
858.4092,19.6,20.6,20.6
862.0084014,19.59999999,20.59999999,20.59999999
883.6035971,19.40000003,20.40000003,20.40000003
885.4031999,19.59999999,20.59999999,20.59999999
890.8019998,19.40000001,20.40000001,20.40000001
898.0004004,19.5,20.5,20.5
910.5976002,19.49999999,20.49999999,20.49999999
912.3971998,19.40000001,20.40000001,20.40000001
903.3992003,19.4,20.4,20.4
926.794,19.4,20.4,20.4
926.7940002,19.40000001,20.40000001,20.40000001
930.3931995,19.59999997,20.59999997,20.59999997
914.1968011,19.89999998,20.89999998,20.89999998
919.5955998,19.9,20.9,20.9
950.188799,19.9,20.9,20.9
921.3952018,19.89999999,20.89999999,20.89999999
939.3911982,19.80000001,20.80000001,20.80000001
930.3932003,19.9,20.9,20.9
937.5916,20,21,21
951.9883999,19.89999999,20.89999999,20.89999999
950.1888002,19.80000001,20.80000001,20.80000001
951.9883999,19.8,20.8,20.8
941.1908004,19.7,20.7,20.7
966.3851996,19.8,20.8,20.8
955.5876013,19.70000001,20.70000001,20.70000001
968.1847987,19.79999999,20.79999999,20.79999999
975.3831998,19.60000001,20.60000001,20.60000001
946.5896,19.6,20.6,20.6
944.7900028,19.69999999,20.69999999,20.69999999
986.1807944,19.50000003,20.50000003,20.50000003
969.9844011,19.59999999,20.59999999,20.59999999
962.7860002,19.5,20.5,20.5
966.3852003,19.5,20.5,20.5
975.3831989,19.4,20.4,20.4
964.5856011,19.4,20.4,20.4
980.7819995,19.4,20.4,20.4
975.3832,19.3,20.3,20.3
959.1867999,19.4,20.4,20.4
957.3872002,19.4,20.4,20.4
968.1847993,19.59999999,20.59999999,20.59999999
971.7839999,19.20000001,20.20000001,20.20000001
966.3852,19.5,20.5,20.5
966.3852,19.39999999,20.39999999,20.39999999
966.3852,19.30000001,20.30000001,20.30000001
957.3872003,19.3,20.3,20.3
950.1888,19.4,20.4,20.4
960.9863994,19.39999999,20.39999999,20.39999999
951.9884012,19.30000001,20.30000001,20.30000001
951.9884,19.20000001,20.20000001,20.20000001
968.1847995,19.3,20.3,20.3
955.5875997,19.2,20.2,20.2
946.589602,19.3,20.3,20.3
966.385198,19.3,20.3,20.3
966.3852,19.10000001,20.10000001,20.10000001
950.1888,19.2,20.2,20.2
960.9863979,19.19999999,20.19999999,20.19999999
930.3932041,19.10000001,20.10000001,20.10000001
950.1887987,19.29999999,20.29999999,20.29999999
951.9883999,19.2,20.2,20.2
921.395201,19,20,20
951.9883987,18.99999999,19.99999999,19.99999999
939.3912013,18.90000001,19.90000001,19.90000001
950.1887996,19,20,20
935.792,19,20,20
960.986399,19.1,20.1,20.1
946.5896019,19.1,20.1,20.1
941.1908004,19.39999998,20.39999998,20.39999998
959.1867994,19.5,20.5,20.5
924.9944007,19.6,20.6,20.6
946.5895993,19.60000002,20.60000002,20.60000002
939.3912007,19.79999998,20.79999998,20.79999998
946.5895998,19.7,20.7,20.7
957.3872,19.7,20.7,20.7
942.9904001,19.70000001,20.70000001,20.70000001
944.7899998,19.79999999,20.79999999,20.79999999
946.5895999,19.8,20.8,20.8
933.9924004,19.9,20.9,20.9
946.5896002,19.8,20.8,20.8
953.7879995,19.70000003,20.70000003,20.70000003
948.3892005,19.99999997,20.99999997,20.99999997
962.7859995,19.80000001,20.80000001,20.80000001
964.5856,19.8,20.8,20.8
930.3932018,19.80000001,20.80000001,20.80000001
957.3871964,19.89999999,20.89999999,20.89999999
946.5896007,19.70000001,20.70000001,20.70000001
944.7900001,19.7,20.7,20.7
948.3892001,19.79999999,20.79999999,20.79999999
950.1888002,19.6,20.6,20.6
951.9883998,19.6,20.6,20.6
939.3912004,19.6,20.6,20.6
957.3872,19.5,20.5,20.5
966.385199,19.59999999,20.59999999,20.59999999
951.9884019,19.50000001,20.50000001,20.50000001
960.9863994,19.40000001,20.40000001,20.40000001
946.5896005,19.4,20.4,20.4
933.9923996,19.60000002,20.60000002,20.60000002
921.3951969,20.20000008,21.20000008,21.20000008
890.8020031,20.99999992,21.99999992,21.99999992
874.6056005,21.59999998,22.59999998,22.59999998
842.2128,21.9,22.9,22.9
817.0183989,21.89999999,22.89999999,22.89999999
800.8220022,21.80000001,22.80000001,22.80000001
800.822,21.89999999,22.89999999,22.89999999
786.4252005,22.09999999,23.09999999,23.09999999
768.4292001,21.79999999,22.79999999,22.79999999
772.0284022,21.49999998,22.49999998,22.49999998
793.6235978,21.30000002,22.30000002,22.30000002
763.030401,21.49999999,22.49999999,22.49999999
759.4312,21.7,22.7,22.7
766.6295996,21.90000001,22.90000001,22.90000001
761.2308007,21.99999999,22.99999999,22.99999999
772.0283993,21.60000003,22.60000003,22.60000003
761.2308004,21.89999999,22.89999999,22.89999999
772.0283998,21.6,22.6,22.6
764.8300025,21.6,22.6,22.6
790.0243975,21.6,22.6,22.6
761.230801,21.5,22.5,22.5
755.832,21.3,22.3,22.3
764.8299992,21.80000002,22.80000002,22.80000002
752.2328017,22.09999996,23.09999996,23.09999996
746.8340004,22.1,23.1,23.1
757.6315996,21.90000001,22.90000001,22.90000001
761.2308078,21.90000001,22.90000001,22.90000001
995.1788139,22.1,23.1,23.1
1133.747986,22.1,23.1,23.1
1133.748,22,23,23
1101.3552,22.1,23.1,23.1
1166.140799,22.20000001,23.20000001,23.20000001
1151.744002,22.29999999,23.29999999,23.29999999
1205.731996,22.00000002,23.00000002,23.00000002
1135.547602,21.60000001,22.60000001,22.60000001
1364.096803,21.4,22.4,22.4
1452.277222,21.3,22.3,22.3
1668.229178,21.3,22.3,22.3
1643.034801,21.2,22.2,22.2
1585.4476,21.3,22.3,22.3
1562.052794,21.30000001,22.30000001,22.30000001
1479.271211,21.39999999,22.39999999,22.39999999
1473.8724,21.4,22.4,22.4
1538.657998,21.3,22.3,22.3
1468.473598,21.49999999,22.49999999,22.49999999
1409.086815,21.29999999,22.29999999,22.29999999
1556.653985,21.20000001,22.20000001,22.20000001
1432.481604,21.3,22.3,22.3
1632.2372,21.5,22.5,22.5
1538.658001,21.40000001,22.40000001,22.40000001
1556.653998,21.49999999,22.49999999,22.49999999
1527.860402,21.5,22.5,22.5
1488.269201,21.30000001,22.30000001,22.30000001
1448.677998,21.30000002,22.30000002,22.30000002
1382.092812,21.80000004,22.80000004,22.80000004
1506.265188,22.19999996,23.19999996,23.19999996
1322.706006,22.39999999,23.39999999,23.39999999
1257.9204,22.4,23.4,23.4
1223.727998,22.4,23.4,23.4
1191.335204,22.4,23.4,23.4
1173.339201,22.79999997,23.79999997,23.79999997
1176.9384,22.7,23.7,23.7
1194.934398,23,24,24
1139.146795,22.90000002,23.90000002,23.90000002
1092.357205,23.09999998,24.09999998,24.09999998
1072.561601,23.2,24.2,24.2
1061.764,23.2,24.2,24.2
1032.970398,22.8,23.8,23.8
996.9784048,22.8,23.8,23.8
989.7800005,23.19999997,24.19999997,24.19999997
969.9844007,24.19999997,25.19999997,25.19999997
1040.168808,24.90000002,25.90000002,25.90000002
1266.918382,25.49999999,26.49999999,26.49999999
1088.758018,25.40000001,26.40000001,26.40000001
969.984404,25.20000001,26.20000001,26.20000001
968.1848,25.3,26.3,26.3
924.9944001,25.59999999,26.59999999,26.59999999
926.7939998,25.50000001,26.50000001,26.50000001
924.9944001,25.30000001,26.30000001,26.30000001
892.6016011,25.4,26.4,26.4
905.1988016,25.4,26.4,26.4
951.9884009,25.50000002,26.50000002,26.50000002
960.9863991,25.69999998,26.69999998,26.69999998
944.7900005,25.8,26.8,26.8
971.784,25.7,26.7,26.7
1095.956402,25.50000001,26.50000001,26.50000001
1119.351197,25.59999999,26.59999999,26.59999999
1076.160803,25.6,26.6,26.6
1047.367201,25.30000001,26.30000001,26.30000001
1013.174801,25.4,26.4,26.4
1041.968395,25.30000004,26.30000004,26.30000004
989.7800052,25.69999996,26.69999996,26.69999996
1049.166798,25.89999999,26.89999999,26.89999999
933.9924,26.4,27.4,27.4
847.6116051,26.89999998,27.89999998,27.89999998
923.1947899,26.60000004,27.60000004,27.60000004
964.5855972,26.20000003,27.20000003,27.20000003
887.2028026,25.70000002,26.70000002,26.70000002
901.5995986,26.2,27.2,27.2
860.2087948,26.30000001,27.30000001,27.30000001
808.0204052,26.39999999,27.39999999,27.39999999
845.8119987,26.69999999,27.69999999,27.69999999
818.818,27,28,28
831.4151999,27.20000002,28.20000002,28.20000002
829.6156002,27.49999996,28.49999996,28.49999996
800.8220019,27.99999997,28.99999997,28.99999997
894.4011969,27.00000003,28.00000003,28.00000003
793.6236005,27.29999997,28.29999997,28.29999997
808.0203935,26.40000009,27.40000009,27.40000009
743.2348065,27.29999991,28.29999991,28.29999991
741.4352001,27.59999999,28.59999999,28.59999999
745.0344,28,29,29
802.6216008,27.50000003,28.50000003,28.50000003
815.2187983,27.89999995,28.89999995,28.89999995
898.0003944,27.20000005,28.20000005,28.20000005
815.2188028,27.2,28.2,28.2
770.2288016,28.29999997,29.29999997,29.29999997
818.8180047,27.29999996,28.29999996,28.29999996
865.6075953,26.90000004,27.90000004,27.90000004
826.0164013,26.50000001,27.50000001,27.50000001
820.6176,27.3,28.3,28.3
817.0184004,26.99999999,27.99999999,27.99999999
822.4171993,26.90000001,27.90000001,27.90000001
856.6095977,26.30000004,27.30000004,27.30000004
881.8039992,26.49999999,27.49999999,27.49999999
844.0124004,26.7,27.7,27.7
854.8100112,26.79999999,27.79999999,27.79999999
966.3851888,26.70000001,27.70000001,27.70000001
948.3892006,26.30000001,27.30000001,27.30000001
957.3872,26.4,27.4,27.4
942.9903954,26.09999999,27.09999999,27.09999999
874.6056092,26.00000001,27.00000001,27.00000001
867.4072005,25.80000001,26.80000001,26.80000001
802.6216022,25.7,26.7,26.7
856.609599,26,27,27
826.0164022,26.10000002,27.10000002,27.10000002
847.6115978,26.29999998,27.29999998,27.29999998
851.2107999,26.4,27.4,27.4
865.6076,26.2,27.2,27.2
881.8039979,26.19999998,27.19999998,27.19999998
851.2108041,25.90000004,26.90000004,26.90000004
910.597596,26.19999998,27.19999998,27.19999998
915.9963998,25.90000001,26.90000001,26.90000001
932.1927986,26.00000001,27.00000001,27.00000001
890.8020025,26.29999996,27.29999996,27.29999996
915.9963975,25.90000004,26.90000004,26.90000004
905.1988004,25.60000001,26.60000001,26.60000001
955.5876,25.9,26.9,26.9
876.4052019,26.00000001,27.00000001,27.00000001
905.1987961,26.09999999,27.09999999,27.09999999
898.0004005,25.60000003,26.60000003,26.60000003
915.9963994,25.30000001,26.30000001,26.30000001
910.5975992,25.50000001,26.50000001,26.50000001
885.4032047,25.70000003,26.70000003,26.70000003
932.1927953,25.99999997,26.99999997,26.99999997
932.1928,26.29999999,27.29999999,27.29999999
887.2028,26.3,27.3,27.3
867.4072123,26.59999999,27.59999999,27.59999999
1050.966375,26.40000003,27.40000003,27.40000003
941.1908074,26.4,27.4,27.4
912.397201,26.4,27.4,27.4
910.5975992,25.7,26.7,26.7
885.403202,25.59999995,26.59999995,26.59999995
905.198798,25.10000005,26.10000005,26.10000005
908.7979999,25.1,26.1,26.1
912.3972,25.3,26.3,26.3
915.9963993,25.4,26.4,26.4
905.1988014,25.4,26.4,26.4
860.208803,24.80000004,25.80000004,25.80000004
836.8140008,24.60000001,25.60000001,25.60000001
847.6116004,24.49999999,25.49999999,25.49999999
860.2087995,24.30000001,25.30000001,25.30000001
854.8100005,24.39999999,25.39999999,25.39999999
851.2108001,24.4,25.4,25.4
865.6076,24.2,25.2,25.2
871.0063993,24.19999999,25.19999999,25.19999999
860.2088014,24.10000001,25.10000001,25.10000001
863.8079998,23.70000003,24.70000003,24.70000003
874.6055996,23.8,24.8,24.8
865.6076005,23.49999999,24.49999999,24.49999999
880.0043975,23.09999995,24.09999995,24.09999995
854.8100025,22.60000005,23.60000005,23.60000005
867.4071996,22.20000001,23.20000001,23.20000001
831.4152,22,23,23
817.0184002,21.89999997,22.89999997,22.89999997
820.6175995,21.50000005,22.50000005,22.50000005
808.0204008,21.30000001,22.30000001,22.30000001
820.6175996,21.3,22.3,22.3
797.2228,21.09999999,22.09999999,22.09999999
797.2228005,20.80000001,21.80000001,21.80000001
802.6215995,20.89999999,21.89999999,21.89999999
817.0183995,21,22,22
811.6196,21.2,22.2,22.2
831.4152008,21.39999999,22.39999999,22.39999999
844.0123983,21.30000001,22.30000001,22.30000001
831.4152008,21.39999999,22.39999999,22.39999999
836.8139998,21.4,22.4,22.4
835.0144001,21.6,22.6,22.6
836.8140036,21.5,22.5,22.5
872.8059964,21.5,22.5,22.5
876.4051999,21.5,22.5,22.5
867.4072,21.6,22.6,22.6
872.8059988,21.59999999,22.59999999,22.59999999
854.8100024,21.50000001,22.50000001,22.50000001
863.8079994,21.40000001,22.40000001,22.40000001
881.8039994,21.5,22.5,22.5
862.0084002,21.2,22.2,22.2
867.4071995,21.09999996,22.09999996,22.09999996
862.0084005,20.70000004,21.70000004,21.70000004
